ts,group,domain,llc_occ_MB,mbm_total_GBps,mbm_local_GBps
408.1,harvest,mon_L3_00,274.5,63.42,0.00
408.1,harvest,mon_L3_01,269.1,89.27,89.27
410.1,harvest,mon_L3_00,273.6,63.40,0.00
410.1,harvest,mon_L3_01,273.2,89.19,89.19
412.1,harvest,mon_L3_00,275.4,63.35,0.00
412.1,harvest,mon_L3_01,275.6,88.99,88.99
414.1,harvest,mon_L3_00,276.2,63.46,0.00
414.1,harvest,mon_L3_01,279.7,89.19,89.19
416.1,harvest,mon_L3_00,271.5,63.50,0.00
416.1,harvest,mon_L3_01,278.4,89.11,89.11
418.1,harvest,mon_L3_00,269.4,63.38,0.00
418.1,harvest,mon_L3_01,273.3,89.26,89.26
420.1,harvest,mon_L3_00,273.5,63.36,0.00
420.1,harvest,mon_L3_01,257.7,89.27,89.27
422.1,harvest,mon_L3_00,275.0,63.27,0.00
422.1,harvest,mon_L3_01,270.5,89.36,89.36
424.1,harvest,mon_L3_00,270.8,63.62,0.00
424.1,harvest,mon_L3_01,272.5,89.25,89.25
426.1,harvest,mon_L3_00,273.3,63.77,0.00
426.1,harvest,mon_L3_01,269.1,89.59,89.59
428.1,harvest,mon_L3_00,263.2,63.71,0.00
428.1,harvest,mon_L3_01,254.2,89.50,89.50
430.1,harvest,mon_L3_00,266.2,63.66,0.00
430.1,harvest,mon_L3_01,273.8,89.74,89.74
432.1,harvest,mon_L3_00,276.1,63.54,0.00
432.1,harvest,mon_L3_01,264.5,89.84,89.84
434.1,harvest,mon_L3_00,273.6,63.58,0.00
434.1,harvest,mon_L3_01,267.0,89.70,89.70
436.1,harvest,mon_L3_00,271.9,63.46,0.00
436.1,harvest,mon_L3_01,275.3,89.66,89.66
438.1,harvest,mon_L3_00,274.2,63.55,0.00
438.1,harvest,mon_L3_01,273.3,89.72,89.72
440.1,harvest,mon_L3_00,263.4,63.32,0.00
440.1,harvest,mon_L3_01,276.0,89.52,89.52
442.1,harvest,mon_L3_00,267.7,62.90,0.00
442.1,harvest,mon_L3_01,274.8,88.72,88.72
444.1,harvest,mon_L3_00,271.3,62.73,0.00
444.1,harvest,mon_L3_01,272.9,88.90,88.89
446.1,harvest,mon_L3_00,270.4,62.73,0.00
446.1,harvest,mon_L3_01,274.8,88.80,88.80
448.1,harvest,mon_L3_00,265.3,62.67,0.00
448.1,harvest,mon_L3_01,273.4,88.81,88.80
450.1,harvest,mon_L3_00,259.5,62.86,0.00
450.1,harvest,mon_L3_01,274.5,88.63,88.63
452.1,harvest,mon_L3_00,267.8,62.52,0.00
452.1,harvest,mon_L3_01,275.7,88.66,88.66
454.1,harvest,mon_L3_00,259.7,62.60,0.00
454.1,harvest,mon_L3_01,276.7,88.84,88.84
456.1,harvest,mon_L3_00,264.4,62.72,0.00
456.1,harvest,mon_L3_01,274.5,88.54,88.54
458.1,harvest,mon_L3_00,270.9,62.90,0.00
458.1,harvest,mon_L3_01,276.3,88.96,88.96
460.1,harvest,mon_L3_00,260.6,62.45,0.00
460.1,harvest,mon_L3_01,273.3,88.37,88.37
462.1,harvest,mon_L3_00,268.0,62.80,0.00
462.1,harvest,mon_L3_01,277.5,88.80,88.80
464.1,harvest,mon_L3_00,268.9,62.96,0.00
464.1,harvest,mon_L3_01,276.1,89.02,89.02
466.1,harvest,mon_L3_00,268.1,62.74,0.00
466.1,harvest,mon_L3_01,274.5,89.10,89.10
468.1,harvest,mon_L3_00,268.1,62.86,0.00
468.1,harvest,mon_L3_01,271.4,89.11,89.11
470.1,harvest,mon_L3_00,270.8,62.85,0.00
470.1,harvest,mon_L3_01,271.8,89.47,89.47
472.1,harvest,mon_L3_00,259.2,63.34,0.00
472.1,harvest,mon_L3_01,269.1,89.94,89.94
474.1,harvest,mon_L3_00,273.5,63.43,0.00
474.1,harvest,mon_L3_01,269.6,89.91,89.91
476.1,harvest,mon_L3_00,270.8,63.40,0.00
476.1,harvest,mon_L3_01,268.5,89.89,89.88
478.1,harvest,mon_L3_00,272.7,63.34,0.00
478.1,harvest,mon_L3_01,271.6,89.74,89.74
480.1,harvest,mon_L3_00,257.6,63.36,0.00
480.1,harvest,mon_L3_01,251.4,89.91,89.91
482.1,harvest,mon_L3_00,266.5,63.10,0.00
482.1,harvest,mon_L3_01,274.7,89.58,89.58
484.1,harvest,mon_L3_00,275.6,62.87,0.00
484.1,harvest,mon_L3_01,273.8,89.28,89.28
486.1,harvest,mon_L3_00,275.0,62.91,0.00
486.1,harvest,mon_L3_01,275.3,89.17,89.17
488.1,harvest,mon_L3_00,268.9,63.06,0.00
488.1,harvest,mon_L3_01,276.2,89.15,89.14
490.1,harvest,mon_L3_00,279.0,62.80,0.00
490.1,harvest,mon_L3_01,276.0,89.06,89.06
